label,nose_x,nose_y,nose_z,nose_v,left_shoulder_x,left_shoulder_y,left_shoulder_z,left_shoulder_v,right_shoulder_x,right_shoulder_y,right_shoulder_z,right_shoulder_v,right_elbow_x,right_elbow_y,right_elbow_z,right_elbow_v,left_elbow_x,left_elbow_y,left_elbow_z,left_elbow_v,right_wrist_x,right_wrist_y,right_wrist_z,right_wrist_v,left_wrist_x,left_wrist_y,left_wrist_z,left_wrist_v,left_hip_x,left_hip_y,left_hip_z,left_hip_v,right_hip_x,right_hip_y,right_hip_z,right_hip_v
C,0.47895684838294983,0.17149321734905243,-0.16665619611740112,0.999382495880127,0.5056416392326355,0.2218327522277832,-0.17869406938552856,0.999972939491272,0.50484699010849,0.22680847346782684,0.11217127740383148,0.9917731881141663,0.5094678401947021,0.33136242628097534,0.1671910583972931,0.010670690797269344,0.5102682709693909,0.33254274725914,-0.19513705372810364,0.9959269165992737,0.48760712146759033,0.3983990252017975,0.0915830135345459,0.018316837027668953,0.4749557673931122,0.40702924132347107,-0.17656634747982025,0.9794047474861145,0.515609860420227,0.4279002845287323,-0.08776936680078506,0.9969123601913452,0.5149047374725342,0.4257596731185913,0.0878412127494812,0.983854353427887
C,0.4782429337501526,0.17158567905426025,-0.16807177662849426,0.9994252324104309,0.5056089162826538,0.22223086655139923,-0.18003708124160767,0.9999736547470093,0.5044090747833252,0.22684358060359955,0.10965666174888611,0.9922882914543152,0.5074529647827148,0.33193764090538025,0.16282914578914642,0.011327282525599003,0.5100934505462646,0.3332156240940094,-0.1975739598274231,0.9958202838897705,0.4874427020549774,0.4063328504562378,0.08735008537769318,0.018846821039915085,0.47828859090805054,0.4133891761302948,-0.1789100170135498,0.9778326749801636,0.5158770084381104,0.42815226316452026,-0.08793962746858597,0.9969683289527893,0.5111324191093445,0.42601871490478516,0.08801428973674774,0.9843413233757019
C,0.4752800762653351,0.17437803745269775,-0.16461022198200226,0.9993855953216553,0.5050777196884155,0.2234918773174286,-0.19622208178043365,0.9999734163284302,0.5047453045845032,0.22663730382919312,0.0906054750084877,0.9927794337272644,0.5071923732757568,0.3323211073875427,0.1357293426990509,0.0115093644708395,0.5095493793487549,0.33588436245918274,-0.2107536345720291,0.9946062564849854,0.4888124465942383,0.41107070446014404,0.06078292801976204,0.01806933619081974,0.4806305468082428,0.41885337233543396,-0.18052011728286743,0.9705474972724915,0.5162055492401123,0.42811301350593567,-0.08486470580101013,0.9972360134124756,0.5095325708389282,0.42576661705970764,0.08493375778198242,0.9847676157951355
C,0.4707617163658142,0.18108005821704865,-0.11464142799377441,0.9993435740470886,0.5038692951202393,0.224440798163414,-0.1966124176979065,0.9999776482582092,0.5046088099479675,0.22729504108428955,0.0966484323143959,0.9933483600616455,0.5070503354072571,0.33419179916381836,0.1338171660900116,0.011628878302872181,0.5093138813972473,0.3381960093975067,-0.21946981549263,0.9937217235565186,0.4924207925796509,0.4152943193912506,0.06265843659639359,0.01661067083477974,0.4824310839176178,0.4246523678302765,-0.18381386995315552,0.9667961001396179,0.5166679620742798,0.4284241199493408,-0.08511751145124435,0.9977058172225952,0.5114874243736267,0.4257299304008484,0.08518990874290466,0.9847305417060852
C,0.4690416157245636,0.18514534831047058,-0.08646390587091446,0.9991123080253601,0.5021699666976929,0.22492949664592743,-0.18904072046279907,0.99997878074646,0.5047243237495422,0.2273120880126953,0.1121378093957901,0.9937288761138916,0.5076532959938049,0.33142605423927307,0.14714038372039795,0.01209566555917263,0.5093093514442444,0.3381044566631317,-0.21708789467811584,0.9940850734710693,0.4974094033241272,0.41204988956451416,0.08843579888343811,0.015586250461637974,0.48525822162628174,0.42414426803588867,-0.1820266842842102,0.9674484133720398,0.5164376497268677,0.4285282492637634,-0.08521686494350433,0.9976375699043274,0.5167874693870544,0.4256843328475952,0.08528438210487366,0.9850566387176514
C,0.4671113193035126,0.1897881031036377,-0.07565858215093613,0.9988628029823303,0.5000900030136108,0.22524864971637726,-0.1868351697921753,0.9999807476997375,0.5058823823928833,0.22710539400577545,0.11836070567369461,0.9941624402999878,0.5099295377731323,0.3298811614513397,0.1560397446155548,0.012232121080160141,0.5088672041893005,0.33761122822761536,-0.22458744049072266,0.9948239922523499,0.5005369186401367,0.41064882278442383,0.0991402417421341,0.013716427609324455,0.4878752529621124,0.4229356646537781,-0.18871010839939117,0.9694961309432983,0.5155860185623169,0.42757391929626465,-0.08704782277345657,0.997444748878479,0.5182997584342957,0.4250580966472626,0.08711861819028854,0.9849516153335571
C,0.4661594033241272,0.18943528831005096,-0.05874798074364662,0.9988442659378052,0.4988049268722534,0.22524034976959229,-0.18248896300792694,0.9999823570251465,0.5066996216773987,0.22691646218299866,0.12233534455299377,0.9946349859237671,0.5113866925239563,0.3287705183029175,0.15864752233028412,0.012740365229547024,0.5079041123390198,0.3367997705936432,-0.22144433856010437,0.9952965378761292,0.501757025718689,0.40913259983062744,0.10590854287147522,0.013200818561017513,0.4885207712650299,0.4226601719856262,-0.184271901845932,0.97163987159729,0.5146321654319763,0.4268302917480469,-0.08766678720712662,0.9974178671836853,0.5197219848632812,0.42436251044273376,0.0877247080206871,0.9853142499923706
C,0.46514374017715454,0.1894952952861786,-0.0624912790954113,0.9988105297088623,0.4966846704483032,0.22533319890499115,-0.17999550700187683,0.9999839067459106,0.5088379383087158,0.22642698884010315,0.12451856583356857,0.9953603744506836,0.5144562125205994,0.3242163360118866,0.16264913976192474,0.01324397698044777,0.5059217214584351,0.3348798453807831,-0.21840496361255646,0.9956284165382385,0.5039829611778259,0.4034478962421417,0.11175788938999176,0.012220293283462524,0.48970848321914673,0.422001451253891,-0.17329907417297363,0.9713541865348816,0.5137068033218384,0.4254401922225952,-0.08918964117765427,0.9973761439323425,0.5218015909194946,0.4225282073020935,0.08922772109508514,0.9858888983726501
C,0.4644969701766968,0.18970733880996704,-0.05852903798222542,0.9988162517547607,0.49590179324150085,0.22532179951667786,-0.17808954417705536,0.9999851584434509,0.509541392326355,0.22574709355831146,0.12614881992340088,0.9957245588302612,0.5158899426460266,0.32332199811935425,0.16382887959480286,0.013373764231801033,0.5055287480354309,0.3339502811431885,-0.21363751590251923,0.995813250541687,0.504740297794342,0.4025748074054718,0.11223011463880539,0.011563548818230629,0.4902174174785614,0.42221736907958984,-0.17145933210849762,0.971382737159729,0.5135703682899475,0.42466670274734497,-0.08912789821624756,0.9974348545074463,0.5228028893470764,0.42159774899482727,0.08916826546192169,0.9863014221191406
C,0.46379953622817993,0.18983995914459229,-0.057008564472198486,0.9989035129547119,0.49583470821380615,0.22530677914619446,-0.1776902973651886,0.9999868869781494,0.5094046592712402,0.22537429630756378,0.12530943751335144,0.9963521361351013,0.51596999168396,0.3233668804168701,0.16274604201316833,0.014198200777173042,0.5055350065231323,0.3335770070552826,-0.21189214289188385,0.9960863590240479,0.5049335360527039,0.40448543429374695,0.10990472137928009,0.011392731219530106,0.4906855821609497,0.42261838912963867,-0.17152923345565796,0.9721376299858093,0.5135843753814697,0.42367953062057495,-0.08909234404563904,0.9974970817565918,0.5229871273040771,0.4205870032310486,0.08913028985261917,0.9871060252189636
C,0.46366533637046814,0.1899341642856598,-0.0573144294321537,0.9989433288574219,0.49593061208724976,0.2253374606370926,-0.17794843018054962,0.9999873638153076,0.508202314376831,0.22534207999706268,0.1246160939335823,0.9966759085655212,0.5153204798698425,0.3232583701610565,0.16040657460689545,0.014734546653926373,0.505715012550354,0.33352914452552795,-0.2120329588651657,0.9961936473846436,0.5047470331192017,0.4037139415740967,0.10919538140296936,0.011425222270190716,0.4905947148799896,0.4223899841308594,-0.17187649011611938,0.972324550151825,0.5135849714279175,0.4236239194869995,-0.08864239603281021,0.9974355697631836,0.5229103565216064,0.4205358028411865,0.08867824822664261,0.9873056411743164
C,0.4637118875980377,0.18990963697433472,-0.056058499962091446,0.9989197850227356,0.49653470516204834,0.22567127645015717,-0.17705436050891876,0.9999870657920837,0.5070521235466003,0.22552765905857086,0.12213746458292007,0.9968870878219604,0.5144547820091248,0.32325342297554016,0.15933328866958618,0.015145156532526016,0.5065237879753113,0.33347904682159424,-0.21091821789741516,0.9962003827095032,0.5044968724250793,0.4047303795814514,0.10864142328500748,0.011735521256923676,0.49029648303985596,0.421431303024292,-0.17001552879810333,0.9720607995986938,0.5136695504188538,0.42371800541877747,-0.08751855790615082,0.9973068237304688,0.5226810574531555,0.42057669162750244,0.08756057173013687,0.987225353717804
C,0.46375909447669983,0.18988431990146637,-0.04241502657532692,0.9987751841545105,0.49797311425209045,0.22585950791835785,-0.1773286610841751,0.9999864101409912,0.5046195387840271,0.2261311113834381,0.11908386647701263,0.9970356822013855,0.5124894380569458,0.32484471797943115,0.1555945873260498,0.015909258276224136,0.5092048645019531,0.33316293358802795,-0.20737141370773315,0.9962182641029358,0.49780428409576416,0.40370869636535645,0.1039138063788414,0.01246095821261406,0.4872843325138092,0.4178530275821686,-0.15878866612911224,0.9716123342514038,0.5156567692756653,0.4237176477909088,-0.08759906888008118,0.9971511363983154,0.5199480056762695,0.4205802083015442,0.08764379471540451,0.9869495630264282
C,0.46377912163734436,0.19060705602169037,-0.02806595340371132,0.9986796379089355,0.4989963173866272,0.22509509325027466,-0.16620944440364838,0.9999861717224121,0.5034798979759216,0.2263718545436859,0.1313265711069107,0.997301459312439,0.5149022936820984,0.3248189389705658,0.16686946153640747,0.017293499782681465,0.5156744122505188,0.3263446092605591,-0.1981557011604309,0.9963125586509705,0.49228212237358093,0.39589861035346985,0.11008881777524948,0.01470931712538004,0.48125436902046204,0.39931896328926086,-0.15086150169372559,0.9722256064414978,0.5170340538024902,0.4235755205154419,-0.08804091811180115,0.9971538782119751,0.5200440883636475,0.4206030070781708,0.08807932585477829,0.9871625900268555
C,0.46380773186683655,0.19142703711986542,-0.017096703872084618,0.9986472725868225,0.5003910064697266,0.22300879657268524,-0.15772747993469238,0.999987006187439,0.5016469359397888,0.2274518460035324,0.14258693158626556,0.9974702596664429,0.5148155689239502,0.32603591680526733,0.18032103776931763,0.018250098451972008,0.51740562915802,0.3235982656478882,-0.19451475143432617,0.9965159296989441,0.4841177761554718,0.3896538317203522,0.11983152478933334,0.017216231673955917,0.47260189056396484,0.38545599579811096,-0.1531546264886856,0.9742977023124695,0.5181097388267517,0.4218313992023468,-0.08871141076087952,0.997215747833252,0.5201163291931152,0.4201890528202057,0.08876100182533264,0.9873801469802856
C,0.4645270109176636,0.19246427714824677,-0.009301489219069481,0.9984620809555054,0.5016250014305115,0.22101624310016632,-0.14443378150463104,0.9999876022338867,0.5014122724533081,0.2282254993915558,0.15164901316165924,0.9973737001419067,0.515270471572876,0.32679295539855957,0.18425559997558594,0.017489656805992126,0.5187854170799255,0.32123807072639465,-0.19291740655899048,0.9968898892402649,0.4782194495201111,0.37290123105049133,0.11863920092582703,0.018695542588829994,0.4657507538795471,0.36311575770378113,-0.16821494698524475,0.9781600832939148,0.5182687044143677,0.42139890789985657,-0.08847719430923462,0.997097909450531,0.520035982131958,0.4202585518360138,0.08854874223470688,0.9863709211349487
C,0.46519115567207336,0.19260147213935852,-0.007799092214554548,0.998443603515625,0.5027676820755005,0.21815235912799835,-0.13907384872436523,0.9999891519546509,0.500272810459137,0.2284800261259079,0.1562882959842682,0.9972246289253235,0.5149439573287964,0.3271958827972412,0.18629701435565948,0.017732562497258186,0.5196049213409424,0.3170718848705292,-0.1889823079109192,0.9973691701889038,0.4733213186264038,0.36184006929397583,0.11094217002391815,0.02182508260011673,0.4653276801109314,0.34817081689834595,-0.1692332923412323,0.9825980067253113,0.5190470814704895,0.4208472967147827,-0.08799947798252106,0.9971160888671875,0.5191130042076111,0.4207136034965515,0.08810176700353622,0.9859206676483154
C,0.4652811288833618,0.1926228553056717,-0.006910952739417553,0.9984150528907776,0.5026977062225342,0.21805474162101746,-0.13360938429832458,0.9999890327453613,0.4999788701534271,0.22848470509052277,0.15521425008773804,0.997096598148346,0.5138742923736572,0.32622000575065613,0.18432392179965973,0.017693832516670227,0.519329309463501,0.31586310267448425,-0.17421592772006989,0.9974663853645325,0.4760577380657196,0.34819260239601135,0.11082091927528381,0.022262685000896454,0.46409347653388977,0.34050723910331726,-0.13394206762313843,0.9840325117111206,0.5190969109535217,0.42076465487480164,-0.08642657101154327,0.9970267415046692,0.5193370580673218,0.42082497477531433,0.08655886352062225,0.9856224060058594
C,0.4655248820781708,0.19260521233081818,-0.0033912621438503265,0.9985131025314331,0.5026038289070129,0.21820122003555298,-0.13013038039207458,0.9999889731407166,0.4995470643043518,0.22865526378154755,0.15894614160060883,0.9970360994338989,0.5125349760055542,0.3239940106868744,0.1742527186870575,0.0173017717897892,0.519059956073761,0.3138682544231415,-0.16347907483577728,0.9975043535232544,0.4770372211933136,0.3422103822231293,0.08766461908817291,0.021391429007053375,0.4639979600906372,0.3331978917121887,-0.10125914216041565,0.9848894476890564,0.5190600156784058,0.4207767844200134,-0.08544406294822693,0.9971072673797607,0.5187892317771912,0.4212739169597626,0.08556326478719711,0.9862817525863647
C,0.4658440053462982,0.19249770045280457,-0.0039110309444367886,0.9985837936401367,0.5025370121002197,0.2180609107017517,-0.12870413064956665,0.9999893307685852,0.49899783730506897,0.2286980301141739,0.1630253791809082,0.9969832301139832,0.5118837952613831,0.3225466012954712,0.18675345182418823,0.016798974946141243,0.5187856554985046,0.31264859437942505,-0.1630077064037323,0.9975453615188599,0.47909319400787354,0.3400318920612335,0.11085660010576248,0.020459864288568497,0.46382585167884827,0.33202892541885376,-0.10506494343280792,0.98531174659729,0.5189680457115173,0.42083919048309326,-0.08532857149839401,0.9972795844078064,0.5182114839553833,0.42161262035369873,0.08544713258743286,0.9870485663414001
C,0.46633851528167725,0.19250360131263733,-0.008997874334454536,0.9986795783042908,0.5025899410247803,0.21783937513828278,-0.12862014770507812,0.9999901056289673,0.4985588490962982,0.22904428839683533,0.16355887055397034,0.996839165687561,0.5113846063613892,0.3219601809978485,0.20170289278030396,0.01627841405570507,0.5185724496841431,0.3119274973869324,-0.16810806095600128,0.9976422190666199,0.47848430275917053,0.33514994382858276,0.14227509498596191,0.020025184378027916,0.463530957698822,0.3318967819213867,-0.12448491156101227,0.9863612055778503,0.5188510417938232,0.4209233522415161,-0.08538433909416199,0.9975144863128662,0.5177021622657776,0.4220693111419678,0.08550653606653214,0.9878123998641968
C,0.46656709909439087,0.19226312637329102,-0.01698288694024086,0.998668909072876,0.5027300119400024,0.21781709790229797,-0.12945762276649475,0.9999904632568359,0.4983530044555664,0.22933875024318695,0.16137215495109558,0.9966293573379517,0.5114251971244812,0.3217775821685791,0.21028509736061096,0.015871252864599228,0.5184803605079651,0.3114285469055176,-0.17051327228546143,0.9977006316184998,0.478739470243454,0.33683618903160095,0.16011753678321838,0.019886460155248642,0.4636061489582062,0.33278876543045044,-0.1339273899793625,0.987050473690033,0.5188340544700623,0.42091408371925354,-0.08528262376785278,0.9976058006286621,0.5175415873527527,0.4221765995025635,0.0854189395904541,0.987907886505127
C,0.4669416844844818,0.192228764295578,-0.023406511172652245,0.9986176490783691,0.5028815269470215,0.21796384453773499,-0.12972332537174225,0.999990701675415,0.49798187613487244,0.23047034442424774,0.15828420221805573,0.996267557144165,0.5099055171012878,0.32227227091789246,0.20442645251750946,0.015511580742895603,0.5179756879806519,0.31155455112457275,-0.16789041459560394,0.9977378845214844,0.47868263721466064,0.34162306785583496,0.14330027997493744,0.019972138106822968,0.4628921151161194,0.3346281945705414,-0.12844109535217285,0.9878053665161133,0.5189012885093689,0.42090296745300293,-0.08490803837776184,0.9976245760917664,0.5172542929649353,0.422393798828125,0.08507045358419418,0.9875661134719849
C,0.4674447774887085,0.1919676661491394,-0.028965065255761147,0.9985837340354919,0.5029374957084656,0.21807684004306793,-0.1297924965620041,0.9999911785125732,0.49749502539634705,0.23071296513080597,0.1589282751083374,0.996070146560669,0.5096660256385803,0.3231672942638397,0.21389248967170715,0.015440837480127811,0.5178349614143372,0.31168705224990845,-0.1688813865184784,0.9978582859039307,0.4781685471534729,0.3558861315250397,0.1559908241033554,0.020200153812766075,0.46275970339775085,0.3416837453842163,-0.14086386561393738,0.9886713624000549,0.519152820110321,0.42083096504211426,-0.08490542322397232,0.9976535439491272,0.516986608505249,0.4225159287452698,0.08507289737462997,0.9873380064964294
C,0.4694057106971741,0.19120459258556366,-0.06829557567834854,0.9986262917518616,0.5029325485229492,0.2182585597038269,-0.1355758160352707,0.9999917149543762,0.4978857636451721,0.23054243624210358,0.1562509834766388,0.9957050085067749,0.5105833411216736,0.32563090324401855,0.2081078141927719,0.015184448100626469,0.5174515247344971,0.3153228461742401,-0.1734120398759842,0.9980102777481079,0.47726133465766907,0.36637166142463684,0.13623377680778503,0.02040749043226242,0.46278661489486694,0.3581976294517517,-0.15402032434940338,0.9896657466888428,0.5191003680229187,0.4210481643676758,-0.08549231290817261,0.9977498650550842,0.5179155468940735,0.422554075717926,0.08566245436668396,0.9869993329048157
C,0.4694769084453583,0.19060607254505157,-0.07314299792051315,0.9986704587936401,0.5014371871948242,0.21917015314102173,-0.13993218541145325,0.9999914765357971,0.49930083751678467,0.22964279353618622,0.15221603214740753,0.9954898953437805,0.5119361877441406,0.3252614438533783,0.20311063528060913,0.014726255089044571,0.5162819027900696,0.3187854588031769,-0.17578740417957306,0.9979730248451233,0.4803565740585327,0.3723498582839966,0.12957234680652618,0.0199408121407032,0.46253666281700134,0.36746448278427124,-0.14914198219776154,0.9893804788589478,0.5186129808425903,0.4212586581707001,-0.08553256839513779,0.9977622628211975,0.5195263028144836,0.4220361113548279,0.0856940895318985,0.9865949749946594
C,0.4694797694683075,0.18804605305194855,-0.11660203337669373,0.9988292455673218,0.5005314350128174,0.22115090489387512,-0.154413640499115,0.9999895691871643,0.49977317452430725,0.22918519377708435,0.14330586791038513,0.9952548742294312,0.5111678242683411,0.32509058713912964,0.1936732828617096,0.014145978726446629,0.5131404399871826,0.3246318995952606,-0.17906080186367035,0.9972730875015259,0.4812873303890228,0.38535797595977783,0.11015753448009491,0.01994558796286583,0.4640427827835083,0.3818730413913727,-0.15672633051872253,0.9860409498214722,0.5185703635215759,0.42160189151763916,-0.08746416866779327,0.9977571964263916,0.5197399854660034,0.4217723309993744,0.0875808596611023,0.9864651560783386
C,0.46959516406059265,0.18373733758926392,-0.13906335830688477,0.9990374445915222,0.4996740520000458,0.2229529321193695,-0.1616554856300354,0.999988317489624,0.500749945640564,0.2284499555826187,0.13296456634998322,0.9954663515090942,0.5119017958641052,0.3260396420955658,0.18216830492019653,0.013574809767305851,0.511078953742981,0.3282721936702728,-0.18632984161376953,0.9966220855712891,0.49035078287124634,0.3961617350578308,0.0973694920539856,0.019633548334240913,0.46817874908447266,0.39407774806022644,-0.16897998750209808,0.982502818107605,0.5185742378234863,0.4231836795806885,-0.08920428901910782,0.9978019595146179,0.5219160914421082,0.4221574664115906,0.0892975851893425,0.9868181943893433
C,0.46959188580513,0.18276380002498627,-0.1336253583431244,0.9991387724876404,0.49955880641937256,0.2247205674648285,-0.16473928093910217,0.9999868869781494,0.5025867819786072,0.22814702987670898,0.1292244791984558,0.9957284927368164,0.5122317671775818,0.32702428102493286,0.17606355249881744,0.013478370383381844,0.5103011727333069,0.3322542607784271,-0.18948812782764435,0.9961928725242615,0.49348312616348267,0.3971309959888458,0.09300514310598373,0.01950761117041111,0.47087886929512024,0.40072885155677795,-0.17148064076900482,0.9798915386199951,0.5180795192718506,0.42463767528533936,-0.08896438032388687,0.9977676272392273,0.5223379135131836,0.42256075143814087,0.08905085921287537,0.9870060682296753
C,0.46965599060058594,0.1812354326248169,-0.1372835636138916,0.9992304444313049,0.4987903833389282,0.22520668804645538,-0.17641952633857727,0.9999861717224121,0.504497766494751,0.22764988243579865,0.11955612152814865,0.9960187077522278,0.5124348998069763,0.32778218388557434,0.1678054928779602,0.0135484728962183,0.5087973475456238,0.3347867429256439,-0.19886235892772675,0.9960127472877502,0.493537962436676,0.40056827664375305,0.08828818053007126,0.019594736397266388,0.47259241342544556,0.4090912938117981,-0.17901454865932465,0.9783217906951904,0.5170362591743469,0.42581284046173096,-0.089072585105896,0.9978401064872742,0.5225597023963928,0.4228250980377197,0.08915159851312637,0.9876552820205688
