video,stage,shoulder_width,feet_width,knee_width,ratio_feet_shoulder,ratio_knee_feet
squat_right_1.mp4,up,0.0753713078858315,0.1045281540378738,0.0815968973110843,1.3868427783714137,0.7806212408718057
squat_right_1.mp4,up,0.0753669125679364,0.104818796701247,0.0836376602439617,1.3907800270677455,0.7979261628269263
squat_right_1.mp4,up,0.0757418710715944,0.1047017056750745,0.0861096307433758,1.3823490784391377,0.8224281561429733
squat_right_1.mp4,up,0.0764015310727485,0.1045897830373818,0.0880758399511789,1.368948783733049,0.8421074926572838
squat_right_1.mp4,up,0.0766587067424636,0.1043120330757141,0.0889701679890921,1.3607330140091247,0.8529233432207556
squat_right_1.mp4,up,0.0764641473766611,0.1039870815336536,0.0900433529214163,1.3599456098217508,0.8659090301738619
squat_right_1.mp4,up,0.0772295046046245,0.1039686652116633,0.0906722629637859,1.3462298605167755,0.8721114460707168
squat_right_1.mp4,up,0.0788856469479857,0.1026297180766068,0.0918702322449891,1.3009935526582812,0.8951620833296413
squat_right_1.mp4,up,0.0788688531349852,0.1025757194489604,0.0926445291830171,1.3005859141047804,0.9031818609774913
squat_right_1.mp4,up,0.0785779253878729,0.1021995807102088,0.0929426320264911,1.300614392728438,0.9094228310978479
squat_right_1.mp4,up,0.0779446374263911,0.1028618591722241,0.0933203045749582,1.3196784611303654,0.9072391392295346
squat_right_1.mp4,up,0.0780222127205853,0.1035236300662046,0.0943666466783805,1.326848168699669,0.9115469252578556
squat_right_1.mp4,up,0.0780631150783683,0.1029389416840172,0.0956088738992657,1.3186630021191932,0.9287920813558393
squat_right_1.mp4,up,0.078291913663934,0.1028396771545941,0.0959244971303563,1.3135414928804876,0.9327576649833067
squat_right_1.mp4,up,0.0787204161535514,0.102709606352548,0.0962287408301559,1.3047391181495216,0.9369010771967453
squat_right_1.mp4,up,0.0793491770734392,0.1030165800795393,0.0968786059705371,1.298269041709096,0.9404176094346846
squat_right_1.mp4,up,0.0793841874870531,0.103428843156045,0.0970336727634482,1.302889736988407,0.9381684045044544
squat_right_1.mp4,up,0.0794826143573763,0.1039115269797244,0.0962087085654192,1.3073491331388372,0.9258713769473506
squat_right_1.mp4,up,0.0795619137791641,0.1041280307025339,0.095908301959073,1.3087672952608542,0.9210613252934507
squat_right_1.mp4,up,0.0794078286717291,0.1042136149629609,0.0954106833662734,1.3123846440100835,0.9155299276412568
squat_right_1.mp4,middle,0.0794908324351823,0.1046120895969762,0.0955641461191389,1.3160270988768175,0.9135095808458181
squat_right_1.mp4,middle,0.0793128927697616,0.1047186152026668,0.0957604113052634,1.3203227312191954,0.9144545229129876
squat_right_1.mp4,middle,0.0791195396578446,0.1050438587682849,0.0958324595627138,1.327660135821707,0.9123090172659173
squat_right_1.mp4,middle,0.0791160115445079,0.1033408422708346,0.0958328113759606,1.306193781175365,0.9273469159928364
squat_right_1.mp4,middle,0.0791749703295703,0.1027758236224846,0.0959196281744402,1.2980847759673848,0.9332898029284735
squat_right_1.mp4,middle,0.0794084080764645,0.1024744935929553,0.0959489651156498,1.2904740955678125,0.936320461331325
squat_right_1.mp4,middle,0.0795876951758889,0.1021558768494348,0.0961099824182842,1.2835637044604722,0.9408169689536167
squat_right_1.mp4,middle,0.0796867586918941,0.1021962819291972,0.0958879550354877,1.2824750762461723,0.9382724422589074
squat_right_1.mp4,middle,0.0795737418631659,0.1031556928970026,0.0952217298110426,1.296353426163972,0.9230874917016767
squat_right_1.mp4,middle,0.0796345083620694,0.1028587554519566,0.0953571109815763,1.291635467683117,0.9270684888474645
squat_right_1.mp4,middle,0.0794210712660868,0.1023613096567716,0.0950295529506193,1.2888432254184463,0.9283737504850565
squat_right_1.mp4,middle,0.0793282501387221,0.1021023544523271,0.0952437277209983,1.2870869365425266,0.9328259689199314
squat_right_1.mp4,middle,0.0796759789782138,0.1024965964066763,0.095753694017545,1.2864177851482999,0.9342134019516369
squat_right_1.mp4,down,0.0799254289130394,0.103105096014119,0.0958435813611861,1.2900161740301648,0.929571719210285
squat_right_1.mp4,down,0.0802835482896501,0.1029226077007968,0.0964812419055682,1.281988774704733,0.9374154431264111
squat_right_1.mp4,down,0.0802660168970276,0.1017682678014639,0.0966629024960595,1.2678873542712517,0.9498334263155163
squat_right_1.mp4,down,0.0803969091537537,0.1017622711286306,0.0967779100381551,1.2657485492883447,0.9510195572956984
squat_right_1.mp4,down,0.0805120391193864,0.102084130578379,0.0968261538590235,1.2679362204080395,0.9484936915310408
squat_right_1.mp4,down,0.0805522777732567,0.1039121723437036,0.0958217535945358,1.289996697997811,0.9221417610017079
squat_right_1.mp4,down,0.0802628115402183,0.1050532076875685,0.0949301574051487,1.308865284826562,0.9036388273595027
squat_right_1.mp4,down,0.0797862920555272,0.1044689188279835,0.0953418643347067,1.3093592412500938,0.9126337804997751
squat_right_1.mp4,down,0.0797059870204698,0.1033574392332315,0.0964043183292811,1.2967336971398098,0.9327274267287108
squat_right_1.mp4,down,0.0795432876892379,0.103716242856193,0.0980017769978149,1.3038968575374297,0.944902884051619
squat_right_1.mp4,down,0.0796759215816709,0.1039364274611518,0.0995520449997269,1.3044898056762724,0.9578166907548978
squat_right_1.mp4,down,0.0795309396411461,0.1040605980210388,0.1001656707255836,1.3084291282181966,0.9625705851251429
squat_right_1.mp4,down,0.0789886845710695,0.1017137012220541,0.1002511460553078,1.2876996467834319,0.9856208637659015
squat_right_1.mp4,down,0.078603059725738,0.1007982337421286,0.1012988118443546,1.2823703567499034,1.004966139620131
squat_right_1.mp4,down,0.0789276015991829,0.1015909980404766,0.104472272744396,1.287141582692262,1.028361515877336
squat_right_1.mp4,down,0.0790056825607352,0.1027421015858647,0.1046660693768555,1.300439389367749,1.0187261868435005
squat_right_1.mp4,down,0.0789186809937085,0.1032152598741873,0.1060422669745715,1.3078685372657934,1.0273894296621464
squat_right_1.mp4,down,0.0789251318340683,0.1042602441280092,0.1064939851058455,1.3210018368699756,1.0214246666744204
squat_right_1.mp4,down,0.0788513990890349,0.1052255259989164,0.1062741393614083,1.3344788705664081,1.009965389600454
squat_right_1.mp4,down,0.0787522968048729,0.1064119172068655,0.1070019257731662,1.3512230312536246,1.0055445722790024
squat_right_1.mp4,down,0.0794216068765077,0.1059248466840022,0.1059628662370444,1.3337031426310004,1.0003589295074047
squat_right_1.mp4,down,0.0797430591261413,0.1053144209221533,0.104954683928497,1.3206719440692893,0.9965841620691033
squat_right_1.mp4,down,0.0799036650223064,0.1048762565149283,0.10455390634703,1.3125337427970343,0.9969263761063744
squat_right_1.mp4,down,0.0799587523998704,0.1037075238215517,0.1041342514647442,1.2970127810763565,1.0041147221288087
squat_right_1.mp4,down,0.0805607671292749,0.1021938337254981,0.1028076016208136,1.26853104019614,1.0060059190749622
squat_right_1.mp4,down,0.0805368503177449,0.100835894737028,0.1022352017347793,1.2520466635980492,1.0138770722608312
squat_right_1.mp4,down,0.0804262506922106,0.0990170740327384,0.1019735422048757,1.2311536740867663,1.0298581653822632
squat_right_1.mp4,down,0.0809288596201046,0.098032917099717,0.1016630375226785,1.211346824357863,1.0370296073029126
squat_right_1.mp4,down,0.0810283656517478,0.0983075199393605,0.1015649864903155,1.213248214358375,1.0331354768482037
squat_right_1.mp4,down,0.0811785745283693,0.1023455251783453,0.1014630561946035,1.26074553258605,0.9913775518548169
squat_right_1.mp4,down,0.0811958783299919,0.104682982327141,0.1008670523977325,1.2892647321541877,0.9635477529911836
squat_right_1.mp4,down,0.081122997740189,0.1049202768966201,0.1005846623707386,1.2933481234587285,0.9586770579136626
squat_right_1.mp4,down,0.0808662463627656,0.1050493226348578,0.0976685910198492,1.299050312829002,0.9297403216899991
squat_right_1.mp4,down,0.0805463260566047,0.105051900003839,0.0949873378329249,1.304241982806426,0.9041943822953578
squat_right_1.mp4,down,0.0803336869136529,0.1065273658929995,0.0877851467938827,1.3260609588042562,0.8240619305471022
squat_right_1.mp4,down,0.079435387579141,0.1066963454242807,0.0840588632435321,1.3431840477643517,0.7878326376528635
squat_right_1.mp4,down,0.0788027357064882,0.1064433301272136,0.090894129428337,1.350756787475966,0.8539203848630694
squat_right_1.mp4,down,0.0791705666145761,0.1061641520440633,0.0935085963775878,1.3409548091388475,0.8807925705352704
squat_right_1.mp4,down,0.0792890979307023,0.1079476288784998,0.0963766047161823,1.361443523709208,0.8928089085185813
squat_right_1.mp4,down,0.0788977188501102,0.1052612828375383,0.1016087770836024,1.334148621426097,0.9653005772352857
squat_right_1.mp4,middle,0.0815624912145121,0.1019807786052935,0.101325378635387,1.2503391827142776,0.9935732990189929
squat_right_1.mp4,middle,0.081925530522828,0.1026809204908541,0.0969238626289777,1.2533445903318594,0.943932545263955
squat_right_1.mp4,up,0.0803660485522575,0.1028789000356728,0.0897942447925351,1.2801288838877833,0.8728149772343926
squat_right_1.mp4,up,0.0777093482509317,0.1014086298711914,0.0867548363107126,1.304973367473527,0.8554975688056139
squat_right_1.mp4,up,0.0779088076915963,0.1020568101695237,0.0775503094255041,1.3099521503848164,0.7598739299874988
squat_right_1.mp4,up,0.0767186355551237,0.1035003577405082,0.0720173378808837,1.3490901785673879,0.6958172846266153
squat_right_1.mp4,up,0.0764873620386628,0.1040606737960904,0.0674443591995902,1.3604950023441762,0.6481253362989863
squat_right_1.mp4,up,0.0768785247682212,0.1035606426342805,0.0668210551935387,1.347068546730084,0.6452360036960575
squat_right_1.mp4,up,0.0775584979911745,0.1027225888672589,0.0664446086618119,1.3244530454799146,0.6468354175504041
squat_right_1.mp4,up,0.0779683732073085,0.1024730212395298,0.0660948508286102,1.3142895897938822,0.6449975811107791
squat_right_1.mp4,up,0.0781125723629618,0.1022578436396168,0.0663314473849054,1.309108643413513,0.6486685522009895
squat_right_1.mp4,up,0.0779488417667383,0.1022185646912802,0.0668360308700556,1.3113545034725336,0.6538541317999653
squat_right_1.mp4,up,0.0780535037280197,0.1028148700193365,0.068766629949333,1.317235807601907,0.6688393413948779
squat_right_1.mp4,up,0.07845939301513,0.1029525565805511,0.0706461871244014,1.3121763070573063,0.6862013870352712
squat_right_1.mp4,up,0.0791972762482361,0.1028184312094742,0.0727842161249806,1.2982571633802142,0.7078907474934698
squat_right_1.mp4,up,0.07985149340807,0.1025164788812734,0.0761158074627687,1.2838392183522118,0.7424738763308493
squat_right_1.mp4,up,0.0799056164535287,0.1025658679602379,0.076834226404354,1.2835877190170717,0.7491208131163148
squat_right_1.mp4,up,0.0801211508364905,0.1025757923466617,0.077385659604724,1.2802585993303583,0.754424195361748
squat_right_1.mp4,up,0.0801320833695685,0.1027439674241925,0.0781036340111798,1.282182655233587,0.7601773220292173
squat_right_1.mp4,up,0.0801897390032492,0.1024025813715031,0.0805377162145821,1.2770035498850278,0.7864813087318752
squat_right_1.mp4,up,0.0805490064732596,0.1031079324966204,0.082815715947153,1.2800646092493995,0.803194419109
squat_right_1.mp4,up,0.0806283433974565,0.103492677315587,0.0844437275621749,1.2835768782377313,0.8159391538850146
squat_right_1.mp4,up,0.0807325563626687,0.1056507583216484,0.0863115282495976,1.308651219305401,0.8169513368453686
squat_right_1.mp4,up,0.0805152715340772,0.1064567324990327,0.0887764043997489,1.3221930507180375,0.8339200566817655
squat_right_1.mp4,up,0.080195444311289,0.1074058318537482,0.0912548744382711,1.3393009138628693,0.8496268113497836
squat_right_1.mp4,up,0.0802862903854053,0.1070227045880301,0.0934690680189363,1.333013445686426,0.8733573719589058
squat_right_1.mp4,up,0.0799712340127759,0.1069243674081636,0.0941262866480581,1.3370353568769713,0.8803071641167514
squat_right_1.mp4,up,0.0797712332837937,0.1060433467584017,0.0948771535453011,1.329343202970706,0.8947016144394188
squat_right_1.mp4,up,0.0796328863856756,0.1049447153738488,0.0965507341110961,1.3178564803689734,0.9200152076943515
squat_right_1.mp4,up,0.0792006810387073,0.1038964986707795,0.0966085696404147,1.311813197919381,0.929853949617125
squat_right_1.mp4,up,0.0787404205336469,0.1037465285818864,0.0964452210220817,1.317576511260237,0.9296235964749237
squat_right_1.mp4,up,0.0782239203054531,0.1040331024178784,0.0973784601202224,1.3299397679334426,0.9360334149132096
squat_right_1.mp4,up,0.0777949042040599,0.1044360362110376,0.0977156209412426,1.3424534329021947,0.9356504180586209
squat_right_1.mp4,up,0.0774751343921007,0.1045262612608136,0.0976534182264525,1.3491588247115194,0.9342476909490525
squat_right_1.mp4,up,0.0776888558581998,0.1015332800939674,0.0978029046279597,1.3069220671660966,0.9632595789030424
squat_right_1.mp4,up,0.0776002630725788,0.1010619046524428,0.0977415043322089,1.3023397170434916,0.9671448867735778
squat_right_2.mp4,down,0.074169954249339,0.14982111377497,0.113627797758137,2.0199704218680328,0.7584231280566032
squat_right_2.mp4,up,0.0746037998255611,0.1527706932576785,0.1072738617653554,2.047760216167106,0.7021887475788072
squat_right_2.mp4,up,0.0738479420440903,0.1537856678720855,0.105108453153087,2.0824638251973093,0.6834736592002396
squat_right_2.mp4,up,0.0739451101683299,0.1531927671191116,0.1021070301700689,2.071709228242151,0.6665264430577057
squat_right_2.mp4,up,0.0742910233770355,0.1499811996234051,0.0897113107274141,2.01883340416827,0.5981503745314379
squat_right_2.mp4,up,0.0756640679901521,0.1483693340149227,0.0839195055875861,1.9608955473321021,0.5656122010977392
squat_right_2.mp4,up,0.076388733010301,0.1471040245127832,0.0813616516108229,1.9257293414324108,0.5530892297494733
squat_right_2.mp4,up,0.079010334853125,0.1470308192336584,0.0818444439500471,1.8609061650856056,0.5566482209419071
squat_right_2.mp4,up,0.0790944209112763,0.1470480910262371,0.0818203643562202,1.859146186697383,0.5564190856555995
squat_right_2.mp4,up,0.0780248902935721,0.1470471355832483,0.0821854310640577,1.8846182933417395,0.5589053519341067
squat_right_2.mp4,up,0.0775802167666483,0.1471598827292174,0.0823505993510721,1.8968738276648045,0.5595995173671204
squat_right_2.mp4,up,0.0773132590853496,0.1476870914851253,0.0821503560594476,1.9102427349762456,0.5562460146878957
squat_right_2.mp4,up,0.0772195250773221,0.1480353749306847,0.081903386366407,1.917071812892564,0.5532690169816303
squat_right_2.mp4,up,0.0770473313217323,0.1481735791635695,0.0816753814603561,1.9231500510359014,0.5512142037832148
squat_right_2.mp4,up,0.0770664943110101,0.1482530285073906,0.0815678126989865,1.9237027690542092,0.5501932305883399
squat_right_2.mp4,up,0.0769512589682942,0.1485082115419229,0.0831986220383656,1.9298996992773296,0.5602291023138419
squat_right_2.mp4,up,0.0761227846321039,0.1491417408761037,0.0856122697029864,1.9592260267000916,0.5740329246532461
squat_right_2.mp4,up,0.0757052256863188,0.1498950098057692,0.0885642711259966,1.9799823386941933,0.5908420249663836
squat_right_2.mp4,up,0.0758043481502304,0.1499695449953324,0.0909804464444044,1.9783765529929773,0.6066594817450172
squat_right_2.mp4,up,0.0759340692278843,0.1492384133663956,0.0936185841163763,1.9653683107449307,0.6273088945708173
squat_right_2.mp4,up,0.0760650529036977,0.1491759341079849,0.0966319585834887,1.9611625630083946,0.647771768022174
squat_right_2.mp4,middle,0.0771468716931732,0.1490791329038393,0.1018604696432141,1.9324067150351019,0.6832644358678776
squat_right_2.mp4,middle,0.0783525477961356,0.1504045003852163,0.1046272157383297,1.9195865943830146,0.6956388636667006
squat_right_2.mp4,down,0.0762130997066252,0.1507681055168493,0.1066268265858011,1.9782439777048335,0.7072240260648819
squat_right_2.mp4,down,0.0749554980611884,0.1506759241226002,0.1070598159956891,2.010205095289994,0.710530342648358
squat_right_2.mp4,down,0.0747050212919814,0.1495456924967131,0.1084482300221904,2.001815807162682,0.7251845787839994
squat_right_2.mp4,down,0.0753734953563934,0.1506868355832195,0.1094819730511593,1.999201906064156,0.7265530039662683
squat_right_2.mp4,down,0.0757638733551872,0.1512877227018546,0.1092645993498103,1.9968319464424087,0.722230445395361
squat_right_2.mp4,down,0.0756629918505789,0.1526292184610565,0.1086606200810845,2.0172242033790098,0.7119254175360228
squat_right_2.mp4,middle,0.0752621177638265,0.1528432548232008,0.1056576796651802,2.0308125703135924,0.6912812723557751
squat_right_2.mp4,up,0.074708076537883,0.1531117424444733,0.1037227038779733,2.049467066212491,0.6774314120002184
squat_right_2.mp4,up,0.0744661215606806,0.153529638363515,0.0999017203972565,2.0617380782804364,0.6506999004369263
squat_right_2.mp4,up,0.0746686837884141,0.1543181418903319,0.09762008330351,2.0667049968045177,0.6325898051110862
squat_right_2.mp4,up,0.0739846715619268,0.153580762895399,0.0931609307396061,2.0758457076726833,0.6065924467575167
squat_right_2.mp4,up,0.0747027407124871,0.152630692541459,0.0874856070281946,2.043173932920318,0.5731848920519766
squat_right_2.mp4,up,0.0755878050184606,0.1514254450164829,0.0846947637847581,2.003305228660902,0.5593165915777163
squat_right_2.mp4,up,0.0765585588084605,0.1496919599823166,0.082289908129006,1.955260944198627,0.5497283096482073
squat_right_2.mp4,up,0.0769841055326798,0.148331751783176,0.0806421583066017,1.92678411675783,0.5436607964050771
squat_right_2.mp4,up,0.0779404037599756,0.1483115969016056,0.0803335342751386,1.9028846368097394,0.5416537610908086
squat_right_2.mp4,up,0.0787778412447831,0.14827623368666,0.0803606598897241,1.8822073738467577,0.5419658828099431
squat_right_2.mp4,up,0.0787307472087192,0.1483084447704911,0.0809058997685617,1.8837423754828326,0.5455245646582327
squat_right_2.mp4,up,0.0787551837702973,0.1482646473400661,0.0810484043120837,1.8826017570158278,0.5466468626616541
squat_right_2.mp4,up,0.0786066305737711,0.148206522392706,0.0809588840561448,1.8854201141927398,0.5462572277462007
squat_right_2.mp4,up,0.078526871088868,0.148180009216417,0.0811060868905683,1.8869974973117587,0.5473483725602474
squat_right_2.mp4,up,0.0785358653309486,0.1482192719368221,0.0811314463734735,1.8872813244271136,0.5473744764314823
squat_right_2.mp4,up,0.0785471301892504,0.1483455898481953,0.0810382955141457,1.8886188392978003,0.5462804495709892
squat_right_2.mp4,up,0.0782712740122464,0.1484153205948585,0.0809847880807558,1.8961658982532634,0.5456632627693918
squat_right_2.mp4,up,0.0777682456179621,0.1481743294481091,0.0810182669783412,1.9053320319969431,0.5467766736660951
squat_right_2.mp4,up,0.0775465919083059,0.1475519634770976,0.0824404538362169,1.9027523949933063,0.5587214964375108
squat_right_2.mp4,up,0.0768996471725678,0.1489326716326409,0.0881994306886529,1.9367146288516295,0.5922100887722384
squat_right_2.mp4,up,0.0772427093692884,0.1501303103310462,0.0934181304560588,1.9436178709538874,0.622246968317499
squat_right_2.mp4,up,0.076926604114393,0.1502442069693244,0.0971322469697572,1.9530851348371638,0.6464957879513374
squat_right_2.mp4,up,0.0763900330247229,0.1510547011749884,0.1003017388611001,1.9774137435717694,0.6640093825673532
squat_right_2.mp4,middle,0.0775135683808976,0.1504615549012423,0.1020939888170678,1.941099578358748,0.67853870634315
squat_right_2.mp4,middle,0.0780717136400829,0.1503951910019588,0.1072548770313434,1.926372356770509,0.7131536342139189
squat_right_2.mp4,down,0.0775569453174391,0.150895465019358,0.1091215146724826,1.9456086673056259,0.7231596698978573
squat_right_2.mp4,down,0.0768644112407975,0.1508615873286147,0.1096209376756616,1.9626974941107929,0.7266325352714171
squat_right_2.mp4,down,0.075729334208371,0.1509390894903724,0.1117559958192234,1.993139000470545,0.7404045976198347
squat_right_2.mp4,down,0.0755824709893815,0.151116393808194,0.1139103408051809,1.9993576794998429,0.7537920799629638
squat_right_2.mp4,down,0.0764273585919723,0.1513052343649946,0.114718178229037,1.979726071298338,0.7581904136396339
squat_right_2.mp4,down,0.0762723122628837,0.1513217377670412,0.1130254438412374,1.9839668324920932,0.7469213974745605
squat_right_2.mp4,middle,0.0761855840897026,0.1526134197541687,0.1112335593650733,2.0031797560871656,0.7288583110466268
squat_right_2.mp4,middle,0.0760740186475236,0.1527331050660965,0.1097865693458537,2.0076907698771653,0.7188131826321652
squat_right_2.mp4,up,0.0760200673348315,0.1526351162606551,0.1088293340506589,2.0078266385686225,0.7130032506072257
squat_right_2.mp4,up,0.0759589739498724,0.1544187400272789,0.1079292764759237,2.0329229319130144,0.6989389788885559
squat_right_2.mp4,up,0.0753727966223529,0.1556287077577187,0.1035483809482525,2.064786165988761,0.6653552705035348
squat_right_2.mp4,up,0.0750288398748264,0.1550730722885571,0.0970879306704639,2.0668461960397053,0.626078591451419
squat_right_2.mp4,up,0.0760208373395392,0.1515907522204259,0.0888564915201289,1.9940684360442058,0.5861603707258076
squat_right_2.mp4,up,0.0780961290287581,0.150408007698483,0.0852855346973517,1.925934224513187,0.5670278863630734
squat_right_2.mp4,up,0.0787122338948319,0.1490508338321568,0.08240940408412,1.893617122229118,0.5528946196766641
squat_right_2.mp4,up,0.0781525077649208,0.1480194863377548,0.081386799163493,1.8939825550191005,0.5498384109899047
squat_right_2.mp4,up,0.0780754273635904,0.147893607747489,0.081345045232807,1.894240130877049,0.5500240779283316
squat_right_2.mp4,up,0.0775713795908169,0.1476269532578598,0.0810384241119196,1.9031110963422422,0.5489405716473055
squat_right_2.mp4,up,0.0777619481831201,0.1474608586023977,0.0808588069972754,1.896311268528728,0.5483408123595495
squat_right_2.mp4,up,0.0779412149316264,0.1469827771504768,0.0808202265597553,1.8858158328609174,0.5498618826409427
squat_right_2.mp4,up,0.0778699224021659,0.1465132279967458,0.0807477845123189,1.8815124437913993,0.5511296530447912
squat_right_2.mp4,up,0.0778467033082298,0.1464785264408173,0.0806720809672559,1.8816278688237253,0.5507433951409278
squat_right_2.mp4,up,0.0778701685605927,0.146487009751521,0.0806314324170678,1.8811698042946428,0.5504340115470927
squat_right_2.mp4,up,0.0778719375215311,0.1464744222566169,0.0806041946549982,1.8809654275793206,0.5502953581464423
squat_right_2.mp4,up,0.077604901543372,0.1465009437255865,0.0805767073784552,1.8877795192319098,0.5500081114111104
squat_right_2.mp4,up,0.077546981955278,0.1465087656265288,0.0807249573628856,1.889290362209346,0.5509906319780533
squat_right_2.mp4,up,0.0772055737743537,0.1467963540991335,0.0811684249426151,1.9013699001599362,0.5529321585725556
squat_right_2.mp4,up,0.0767178212044124,0.147216677134179,0.0821021269703948,1.9189371494522043,0.5576958301780154
squat_right_2.mp4,up,0.0765860449627077,0.1485373155549399,0.0849730675702968,1.9394827821082508,0.5720654587894958
squat_right_2.mp4,up,0.0770671627879294,0.1501608363695674,0.0900747124529456,1.9484412159141566,0.5998548931311144
